,INSEE_COM,E24_Libellé_département,E24_Inscrits,E24_Votants,E24_Abstentions,E24_Exprimés,E24_Blancs,E24_Nuls,E24_Voix_1,E24_Voix_2,E24_ZEMMOUR,E24_LFI,E24_RN,E24_EELV,E24_Voix_7,E24_Voix_8,E24_Voix_9,E24_Voix_10,E24_LREM,E24_Voix_12,E24_Voix_13,E24_Voix_14,E24_Voix_15,E24_Voix_16,E24_Voix_17,E24_LR,E24_Voix_19,E24_Voix_20,E24_Voix_21,E24_Voix_22,E24_Voix_23,E24_Voix_24,E24_Voix_25,E24_Voix_26,E24_PSPP,E24_Voix_28,E24_Voix_29,E24_Voix_30,E24_Voix_31,E24_Voix_32,E24_PCF,E24_Voix_34,E24_Voix_35,E24_Voix_36,E24_Voix_37,E24_Voix_38,E24_Voix_1_ratio,E24_Voix_2_ratio,E24_ZEMMOUR_ratio,E24_LFI_ratio,E24_RN_ratio,E24_EELV_ratio,E24_Voix_7_ratio,E24_Voix_8_ratio,E24_Voix_9_ratio,E24_Voix_10_ratio,E24_LREM_ratio,E24_Voix_12_ratio,E24_Voix_13_ratio,E24_Voix_14_ratio,E24_Voix_15_ratio,E24_Voix_16_ratio,E24_Voix_17_ratio,E24_LR_ratio,E24_Voix_19_ratio,E24_Voix_20_ratio,E24_Voix_21_ratio,E24_Voix_22_ratio,E24_Voix_23_ratio,E24_Voix_24_ratio,E24_Voix_25_ratio,E24_Voix_26_ratio,E24_PSPP_ratio,E24_Voix_28_ratio,E24_Voix_29_ratio,E24_Voix_30_ratio,E24_Voix_31_ratio,E24_Voix_32_ratio,E24_PCF_ratio,E24_Voix_34_ratio,E24_Voix_35_ratio,E24_Voix_36_ratio,E24_Voix_37_ratio,E24_Voix_38_ratio,E24_Abstentions_ratio,L24T1_Inscrits,L24T1_Votants,L24T1_Abstentions,L24T1_Exprimés,L24T1_Blancs,L24T1_Nuls,L24T1_COM,L24T1_DIV,L24T1_DSV,L24T1_DVC,L24T1_DVD,L24T1_DVG,L24T1_ECO,L24T1_ENS,L24T1_EXD,L24T1_EXG,L24T1_FI,L24T1_HOR,L24T1_LR,L24T1_RDG,L24T1_REC,L24T1_REG,L24T1_RN,L24T1_SOC,L24T1_UDI,L24T1_UG,L24T1_UXD,L24T1_VEC,L24T1_COM_ratio,L24T1_DIV_ratio,L24T1_DSV_ratio,L24T1_DVC_ratio,L24T1_DVD_ratio,L24T1_DVG_ratio,L24T1_ECO_ratio,L24T1_ENS_ratio,L24T1_EXD_ratio,L24T1_EXG_ratio,L24T1_FI_ratio,L24T1_HOR_ratio,L24T1_LR_ratio,L24T1_RDG_ratio,L24T1_REC_ratio,L24T1_REG_ratio,L24T1_RN_ratio,L24T1_SOC_ratio,L24T1_UDI_ratio,L24T1_UG_ratio,L24T1_UXD_ratio,L24T1_VEC_ratio,L24T1_Abstentions_ratio,POP_Pop_leg,POP_Total,DIP_BAC_+_2,DIP_BAC_+_3_ou_4,DIP_BAC_+_5,"DIP_BAC,_brevet_pro_ou_équiv",DIP_Brevet_des_collèges,DIP_CAP-BEP_ou_équiv,DIP_Sans_diplôme_ou_CEP,DIP_Total,DIP_BAC_+_2_ratio,DIP_BAC_+_3_ou_4_ratio,DIP_BAC_+_5_ratio,"DIP_BAC,_brevet_pro_ou_équiv_ratio",DIP_Brevet_des_collèges_ratio,DIP_CAP-BEP_ou_équiv_ratio,DIP_Sans_diplôme_ou_CEP_ratio,CHO_Chôm_15-24_ans,CHO_Chôm_25-54_ans,CHO_Chôm_55-64_ans,CHO_Total,CHO_Chôm_15-24_ans_ratio,CHO_Chôm_25-54_ans_ratio,CHO_Chôm_55-64_ans_ratio
113,52142,Haute-Marne,76,47,29,45,0,2,0,0,1,0,23,0,0,0,0,0,6,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3157894736842104,0.0,30.263157894736842,0.0,0.0,0.0,0.0,0.0,7.894736842105263,0.0,0.0,0.0,2.631578947368421,0.0,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157894736842104,0.0,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.15789473684211,76,54,22,53,1,0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.473684210526315,0.0,0.0,0.0,0.0,0.0,28.947368421052634,77,77,7,0,0,3,5,19,23,57,12.280701754385964,0.0,0.0,5.263157894736842,8.771929824561402,33.33333333333333,40.35087719298245,0.0,0.0,0.0,0.0,,,
114,52145,Haute-Marne,106,76,30,72,4,0,0,0,3,3,20,2,0,0,0,0,8,0,1,0,0,0,0,9,0,0,0,0,0,2,0,0,11,0,9,0,0,0,4,0,0,0,0,0,0.0,0.0,2.8301886792452833,2.8301886792452833,18.867924528301888,1.8867924528301887,0.0,0.0,0.0,0.0,7.547169811320755,0.0,0.9433962264150944,0.0,0.0,0.0,0.0,8.49056603773585,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,10.377358490566039,0.0,8.49056603773585,0.0,0.0,0.0,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,28.30188679245283,106,83,23,80,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.41509433962264,0.0,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,33.0188679245283,0.0,0.0,15.09433962264151,0.0,0.0,21.69811320754717,122,122,11,1,3,21,2,26,26,90,12.222222222222221,1.1111111111111112,3.3333333333333335,23.333333333333332,2.2222222222222223,28.888888888888886,28.888888888888886,0.0,7.12,0.0,7.12,0.0,100.0,0.0
115,52146,Haute-Marne,110,61,49,57,2,2,0,0,2,1,32,1,0,0,0,0,7,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,1.8181818181818181,0.9090909090909091,29.09090909090909,0.9090909090909091,0.0,0.0,0.0,0.0,6.363636363636363,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,1.8181818181818181,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,44.54545454545455,110,76,34,73,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.454545454545453,0.0,2.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,37.27272727272727,0.0,0.0,10.909090909090908,0.0,0.0,30.909090909090907,168,168,8,2,6,18,8,47,31,120,6.666666666666667,1.6666666666666667,5.0,15.0,6.666666666666667,39.166666666666664,25.833333333333336,2.0,10.0,1.0,13.0,15.384615384615385,76.92307692307693,7.6923076923076925
116,52147,Haute-Marne,82,58,24,56,1,1,0,0,2,2,25,5,0,1,0,0,7,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,1,0,0,0,0.0,0.0,2.4390243902439024,2.4390243902439024,30.48780487804878,6.097560975609756,0.0,1.2195121951219512,0.0,0.0,8.536585365853659,0.0,1.2195121951219512,1.2195121951219512,0.0,0.0,0.0,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2195121951219512,0.0,4.878048780487805,0.0,0.0,0.0,2.4390243902439024,0.0,1.2195121951219512,0.0,0.0,0.0,29.268292682926827,82,62,20,60,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.951219512195124,0.0,1.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,36.58536585365854,0.0,0.0,13.414634146341465,0.0,0.0,24.390243902439025,94,94,9,4,1,11,1,26,18,70,12.857142857142856,5.714285714285714,1.4285714285714286,15.714285714285714,1.4285714285714286,37.142857142857146,25.71428571428571,0.0,2.9,0.0,2.9,0.0,100.0,0.0
117,52149,Haute-Marne,89,55,34,54,1,0,0,0,1,1,28,0,0,3,0,0,6,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0.0,0.0,1.1235955056179776,1.1235955056179776,31.46067415730337,0.0,0.0,3.3707865168539324,0.0,0.0,6.741573033707865,1.1235955056179776,0.0,0.0,0.0,0.0,0.0,3.3707865168539324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3707865168539324,0.0,4.49438202247191,0.0,0.0,0.0,4.49438202247191,0.0,0.0,0.0,0.0,0.0,38.20224719101123,89,59,30,56,1,2,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.112359550561797,0.0,0.0,0.0,0.0,2.247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,42.69662921348314,0.0,0.0,7.865168539325842,0.0,0.0,33.70786516853933,89,89,2,4,0,11,3,28,26,74,2.7027027027027026,5.405405405405405,0.0,14.864864864864865,4.054054054054054,37.83783783783784,35.13513513513514,1.0,3.0,0.0,4.0,25.0,75.0,0.0
118,52151,Haute-Marne,125,73,52,65,4,4,0,0,1,1,36,1,0,0,0,0,10,0,0,0,0,0,0,3,6,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.8,0.8,28.799999999999997,0.8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,3.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,41.6,124,90,34,89,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.419354838709676,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,39.516129032258064,0.0,0.0,3.225806451612903,0.0,0.0,27.419354838709676,149,149,5,3,1,22,5,54,41,131,3.816793893129771,2.2900763358778624,0.7633587786259541,16.793893129770993,3.816793893129771,41.221374045801525,31.297709923664126,2.98,4.97,2.98,10.93,27.2644098810613,45.4711802378774,27.2644098810613
119,52155,Haute-Marne,449,265,184,251,3,11,0,0,8,10,109,6,0,7,0,0,27,0,0,0,5,0,0,16,2,0,0,0,0,6,0,0,34,0,10,0,2,0,7,0,2,0,0,0,0.0,0.0,1.7817371937639197,2.2271714922048997,24.276169265033406,1.3363028953229399,0.0,1.55902004454343,0.0,0.0,6.013363028953229,0.0,0.0,0.0,1.1135857461024499,0.0,0.0,3.5634743875278394,0.4454342984409799,0.0,0.0,0.0,0.0,1.3363028953229399,0.0,0.0,7.57238307349666,0.0,2.2271714922048997,0.0,0.4454342984409799,0.0,1.55902004454343,0.0,0.4454342984409799,0.0,0.0,0.0,40.97995545657015,448,310,138,295,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.848214285714285,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,33.035714285714285,0.0,0.0,15.401785714285715,0.0,0.0,30.80357142857143,537,537,54,17,7,67,30,164,102,441,12.244897959183673,3.8548752834467117,1.5873015873015872,15.192743764172336,6.802721088435375,37.188208616780045,23.12925170068027,8.14,17.31,4.07,29.52,27.574525745257457,58.638211382113816,13.787262872628729
120,52156,Haute-Marne,321,173,148,166,3,4,0,0,14,3,92,5,0,3,0,0,10,0,0,1,0,0,0,7,1,0,0,0,0,1,0,0,22,0,5,0,0,0,1,0,1,0,0,0,0.0,0.0,4.361370716510903,0.9345794392523363,28.66043613707165,1.557632398753894,0.0,0.9345794392523363,0.0,0.0,3.115264797507788,0.0,0.0,0.3115264797507788,0.0,0.0,0.0,2.1806853582554515,0.3115264797507788,0.0,0.0,0.0,0.0,0.3115264797507788,0.0,0.0,6.853582554517133,0.0,1.557632398753894,0.0,0.0,0.0,0.3115264797507788,0.0,0.3115264797507788,0.0,0.0,0.0,46.10591900311526,322,206,116,198,3,5,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13.043478260869565,0.0,0.0,0.0,0.0,1.5527950310559007,0.0,0.0,0.0,0.0,0.0,0.0,39.130434782608695,0.0,0.0,7.763975155279502,0.0,0.0,36.024844720496894,414,414,33,14,7,51,16,91,106,318,10.377358490566039,4.40251572327044,2.20125786163522,16.037735849056602,5.031446540880504,28.61635220125786,33.33333333333333,8.84,9.07,3.03,20.94,42.215854823304674,43.3142311365807,14.469914040114611
121,52157,Haute-Marne,17,13,4,13,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17.647058823529413,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,11.76470588235294,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,17.647058823529413,0.0,17.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52941176470588,17,13,4,13,0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.411764705882355,0.0,0.0,0.0,0.0,0.0,23.52941176470588,12,12,2,0,2,1,0,2,5,12,16.666666666666664,0.0,16.666666666666664,8.333333333333332,0.0,16.666666666666664,41.66666666666667,0.0,0.0,0.0,0.0,,,
122,52158,Haute-Marne,214,130,84,124,2,4,0,0,6,1,52,3,0,4,0,0,22,0,2,0,7,0,0,10,0,0,0,0,0,0,0,0,6,0,8,0,1,0,2,0,0,0,0,0,0.0,0.0,2.803738317757009,0.46728971962616817,24.299065420560748,1.4018691588785046,0.0,1.8691588785046727,0.0,0.0,10.2803738317757,0.0,0.9345794392523363,0.0,3.2710280373831773,0.0,0.0,4.672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.803738317757009,0.0,3.7383177570093453,0.0,0.46728971962616817,0.0,0.9345794392523363,0.0,0.0,0.0,0.0,0.0,39.25233644859813,215,155,60,149,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.790697674418606,0.0,0.46511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,35.348837209302324,0.0,0.0,10.69767441860465,0.0,0.0,27.906976744186046,285,285,31,18,6,45,2,71,32,205,15.121951219512194,8.780487804878048,2.9268292682926833,21.951219512195124,0.975609756097561,34.63414634146341,15.609756097560975,2.97,2.98,1.98,7.93,37.452711223203025,37.57881462799496,24.96847414880202
123,52159,Haute-Marne,27,17,10,16,0,1,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18.51851851851852,0.0,0.0,3.7037037037037033,0.0,0.0,7.4074074074074066,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03703703703704,27,19,8,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,11.11111111111111,0.0,0.0,29.629629629629626,26,26,4,1,0,2,0,7,3,17,23.52941176470588,5.88235294117647,0.0,11.76470588235294,0.0,41.17647058823529,17.647058823529413,1.04,0.0,1.04,2.08,50.0,0.0,50.0
124,52160,Haute-Marne,67,44,23,42,1,1,0,0,1,3,15,3,0,1,0,0,8,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,1.4925373134328357,4.477611940298507,22.388059701492537,4.477611940298507,0.0,1.4925373134328357,0.0,0.0,11.940298507462686,0.0,0.0,0.0,0.0,0.0,0.0,4.477611940298507,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.970149253731343,0.0,0.0,0.0,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.32835820895522,65,51,14,49,1,1,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.615384615384617,0.0,0.0,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,30.76923076923077,0.0,0.0,18.461538461538463,0.0,0.0,21.53846153846154,65,65,8,1,1,11,6,11,14,52,15.384615384615385,1.9230769230769231,1.9230769230769231,21.153846153846153,11.538461538461538,21.153846153846153,26.923076923076923,2.07,0.0,1.03,3.1,66.77419354838709,0.0,33.225806451612904
125,52161,Haute-Marne,60,42,18,42,0,0,0,0,1,4,19,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.6666666666666667,6.666666666666667,31.666666666666664,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,30.0,58,47,11,46,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137931034483,0.0,1.7241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,43.103448275862064,0.0,0.0,17.24137931034483,0.0,0.0,18.96551724137931,72,72,1,1,0,9,4,24,23,62,1.6129032258064515,1.6129032258064515,0.0,14.516129032258066,6.451612903225806,38.70967741935484,37.096774193548384,0.0,2.0,0.0,2.0,0.0,100.0,0.0
126,52162,Haute-Marne,149,96,53,94,1,1,0,0,2,1,46,2,0,1,0,0,15,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,8,0,7,0,0,0,1,0,2,0,0,0,0.0,0.0,1.342281879194631,0.6711409395973155,30.87248322147651,1.342281879194631,0.0,0.6711409395973155,0.0,0.0,10.06711409395973,0.0,0.6711409395973155,0.6711409395973155,0.6711409395973155,0.0,0.0,4.026845637583892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.369127516778524,0.0,4.697986577181208,0.0,0.0,0.0,0.6711409395973155,0.0,1.342281879194631,0.0,0.0,0.0,35.57046979865772,149,102,47,93,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.476510067114095,0.0,2.013422818791946,0.0,0.0,0.0,0.0,0.0,0.0,29.53020134228188,0.0,0.0,9.395973154362416,0.0,0.0,31.543624161073826,203,203,7,3,1,16,13,59,51,150,4.666666666666667,2.0,0.6666666666666667,10.666666666666668,8.666666666666668,39.33333333333333,34.0,4.02,11.06,1.01,16.09,24.98446239900559,68.7383467992542,6.277190801740211
127,52163,Haute-Marne,306,166,140,163,0,3,0,0,14,3,90,1,0,1,0,0,15,0,0,1,0,0,0,14,2,0,0,0,0,3,0,0,10,0,6,0,1,0,0,0,2,0,0,0,0.0,0.0,4.57516339869281,0.9803921568627451,29.411764705882355,0.32679738562091504,0.0,0.32679738562091504,0.0,0.0,4.901960784313726,0.0,0.0,0.32679738562091504,0.0,0.0,0.0,4.57516339869281,0.6535947712418301,0.0,0.0,0.0,0.0,0.9803921568627451,0.0,0.0,3.2679738562091507,0.0,1.9607843137254901,0.0,0.32679738562091504,0.0,0.0,0.0,0.6535947712418301,0.0,0.0,0.0,45.751633986928105,306,206,100,194,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37908496732026,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,41.17647058823529,0.0,0.0,6.862745098039216,0.0,0.0,32.6797385620915,391,391,30,14,8,46,23,105,63,289,10.380622837370241,4.844290657439446,2.768166089965398,15.916955017301039,7.958477508650519,36.332179930795846,21.79930795847751,2.98,12.95,8.12,24.05,12.39085239085239,53.84615384615385,33.76299376299376
128,52164,Haute-Marne,176,95,81,95,0,0,0,0,2,1,57,1,0,2,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,11,0,0,0,3,0,0,0,0,0,0.0,0.0,1.1363636363636365,0.5681818181818182,32.38636363636363,0.5681818181818182,0.0,1.1363636363636365,0.0,0.0,6.8181818181818175,0.0,0.0,0.0,0.0,0.0,0.0,1.7045454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7045454545454544,0.0,6.25,0.0,0.0,0.0,1.7045454545454544,0.0,0.0,0.0,0.0,0.0,46.02272727272727,176,119,57,113,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.795454545454545,0.0,0.5681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,41.47727272727273,0.0,0.0,11.363636363636363,0.0,0.0,32.38636363636363,204,204,6,9,0,21,16,53,44,149,4.026845637583892,6.0402684563758395,0.0,14.093959731543624,10.738255033557047,35.57046979865772,29.53020134228188,4.0,6.0,0.0,10.0,40.0,60.0,0.0
129,52165,Haute-Marne,187,116,71,109,3,4,0,0,3,3,39,3,0,2,0,0,21,0,1,0,3,0,0,10,1,0,0,0,0,1,0,0,13,0,1,0,1,0,7,0,0,0,0,0,0.0,0.0,1.6042780748663104,1.6042780748663104,20.855614973262032,1.6042780748663104,0.0,1.06951871657754,0.0,0.0,11.229946524064172,0.0,0.53475935828877,0.0,1.6042780748663104,0.0,0.0,5.347593582887701,0.53475935828877,0.0,0.0,0.0,0.0,0.53475935828877,0.0,0.0,6.951871657754011,0.0,0.53475935828877,0.0,0.53475935828877,0.0,3.7433155080213902,0.0,0.0,0.0,0.0,0.0,37.967914438502675,185,139,46,137,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.64864864864865,0.0,2.1621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,28.64864864864865,0.0,0.0,14.594594594594595,0.0,0.0,24.864864864864867,202,202,19,7,8,27,13,42,47,163,11.65644171779141,4.294478527607362,4.9079754601226995,16.56441717791411,7.975460122699387,25.766871165644172,28.834355828220858,0.0,5.0,1.0,6.0,0.0,83.33333333333334,16.666666666666664
130,52167,Haute-Marne,178,107,71,100,2,5,0,0,1,3,47,3,0,2,0,0,12,0,0,1,1,0,0,19,0,0,0,0,0,0,0,0,5,0,3,0,0,0,2,0,1,0,0,0,0.0,0.0,0.5617977528089888,1.6853932584269662,26.40449438202247,1.6853932584269662,0.0,1.1235955056179776,0.0,0.0,6.741573033707865,0.0,0.0,0.5617977528089888,0.5617977528089888,0.0,0.0,10.674157303370785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8089887640449436,0.0,1.6853932584269662,0.0,0.0,0.0,1.1235955056179776,0.0,0.5617977528089888,0.0,0.0,0.0,39.8876404494382,178,134,44,133,1,0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,36.51685393258427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.46067415730337,0.0,0.0,6.741573033707865,0.0,0.0,24.719101123595504,265,265,22,11,11,38,7,63,33,185,11.891891891891893,5.9459459459459465,5.9459459459459465,20.54054054054054,3.783783783783784,34.054054054054056,17.83783783783784,1.01,4.05,0.0,5.06,19.960474308300398,80.03952569169961,0.0
131,52168,Haute-Marne,54,36,18,36,0,0,0,0,3,1,8,0,0,1,0,0,3,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,5.555555555555555,1.8518518518518516,14.814814814814813,0.0,0.0,1.8518518518518516,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,27.77777777777778,1.8518518518518516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,1.8518518518518516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,54,46,8,41,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.48148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.18518518518518,0.0,0.0,9.25925925925926,0.0,0.0,14.814814814814813,67,67,6,2,1,15,4,7,7,42,14.285714285714285,4.761904761904762,2.380952380952381,35.714285714285715,9.523809523809524,16.666666666666664,16.666666666666664,0.0,2.07,1.03,3.1,0.0,66.77419354838709,33.225806451612904
